MATRIKELNUMMER;STUDBEZ;ZULAC;SEMESTER_ID;STUDIENJAHR;ST_SEM_NR;StudienStatusCode;StatusgruppeS;StatusgruppeSem1;STUDBEZ_kompakt;Studart;Studgruppe;FAMILIENNAME;VORNAME;GESCHLECHT;LAND_1;STUDDAUER;OUTGOINGSEM;Beginndat_Min;Endedat_Max;besuchtesSemester;Alter;Ueberlaenge;StatusgruppeR;ECTS_Sem;SWS_Sem;ECTS_Sj;SWS_Sj;prfakt;IncomingsemUHSBV
00407288;"Masterstudium; Powerpoint";O;14S;2013/14;88;IZ;Studienabbruch; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;30.12.2011;11.08.2014;6;27;2;Studienabbruch;9;0;20;2;prfakt;
00468407;"Masterstudium; Powerpoint";O;15S;2014/15;90;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;08.10.2012;31.12.9999;6;32;2;Studienfortsetzung;9;0;23;4;prfakt;
00608533;"Masterstudium; Powerpoint";O;15W;2015/16;91;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;19.07.2015;31.12.9999;1;26;-3;Studienbeginn;9;1;27;11;prfakt;
01067258;"Masterstudium; Powerpoint";O;16S;2015/16;92;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;14.10.2015;27.07.2018;2;22;-2;Studienfortsetzung;9;1;19;3;prfakt;
00807351;"Masterstudium; Powerpoint";O;14S;2013/14;88;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;21.06.2013;08.03.2017;2;24;-2;Studienfortsetzung;9;1;19;3;prfakt;
00806011;"Masterstudium; Powerpoint";O;15W;2015/16;91;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;28.10.2013;22.12.2016;5;24;1;Studienfortsetzung;9;0;20;2;prfakt;
09267163;"Masterstudium; Powerpoint";O;18S;2017/18;96;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;16.07.2006;31.12.9999;25;42;21;Studienfortsetzung;9;9;14;14;prfakt;
09267201;"Masterstudium; Powerpoint";O;19S;2018/19;98;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;11.01.2006;31.12.9999;27;44;23;Studienfortsetzung;9;9;18;18;prfakt;
01445118;"Masterstudium; Powerpoint";O;20S;2019/20;100;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Italien (Südtirol);4;;30.10.2019;31.12.9999;2;25;-2;Studienfortsetzung;9;1;20;4;prfakt;
00969771;"Masterstudium; Powerpoint";O;18S;2017/18;96;IZ;Studienabbruch; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;11.10.2017;28.11.2018;2;28;-2;Studienabbruch;9;1;19;3;prfakt;
01564483;"Masterstudium; Powerpoint";O;21S;2020/21;102;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;04.11.2020;31.12.9999;2;27;-2;Studienfortsetzung;9;4,5;19;10;prfakt;
00501009;"Masterstudium; Powerpoint";O;14W;2014/15;89;IZ;Studienabbruch; ;"MA; PPP";MA;PPP;Personson;Person;W;Slowakei;4;;05.05.2012;15.12.2014;6;27;2;Studienabbruch;9;0;9;0;zu wenig;
00770099;"Masterstudium; Powerpoint";O;15S;2014/15;90;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Polen;4;;20.08.2012;14.03.2016;6;29;2;Studienfortsetzung;9;0;21;3;prfakt;
00962712;"Masterstudium; Powerpoint";O;15W;2015/16;91;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;20.04.2015;23.03.2017;1;24;-3;Studienbeginn;9;1;19;3;prfakt;
00968947;"Masterstudium; Powerpoint";O;16S;2015/16;92;IZ;Studienabbruch; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;28.01.2016;03.12.2016;2;25;-2;Studienabbruch;9;1;19;3;prfakt;
01162792;"Masterstudium; Powerpoint";O;18W;2018/19;97;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;21.12.2015;04.07.2021;6;27;2;Studienfortsetzung;9;0;22;4;prfakt;
01167975;"Masterstudium; Powerpoint";O;19S;2018/19;98;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;29.12.2015;12.12.2020;7;25;3;Studienfortsetzung;9;0;21;3;prfakt;
00841700;"Masterstudium; Powerpoint";O;13W;2013/14;87;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;23.07.2013;24.08.2016;1;22;-3;Studienbeginn;9;1;22;6;prfakt;
00401773;"Masterstudium; Powerpoint";O;13W;2013/14;87;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;03.05.2013;21.04.2016;2;29;-2;Studienfortsetzung;9;1;21;4;prfakt;
00464233;"Masterstudium; Powerpoint";O;13W;2013/14;87;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;22.09.2013;25.02.2018;1;32;-3;Studienbeginn;9;1;22;6;prfakt;
00522587;"Masterstudium; Powerpoint";O;14S;2013/14;88;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Griechenland;4;;19.06.2012;19.03.2015;4;32;0;Studienfortsetzung;9;0;30;12;prfakt;
00298443;"Masterstudium; Powerpoint";O;14S;2013/14;88;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;10.11.2011;10.09.2015;4;32;0;Studienfortsetzung;9;0;9;0;zu wenig;
00540290;"Masterstudium; Powerpoint";O;14W;2014/15;89;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Deutschland;4;;14.08.2011;14.02.2015;7;27;3;Studienfortsetzung;9;9;72,5;27;superprfakt;
00665872;"Masterstudium; Powerpoint";O;14W;2014/15;89;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;Japan;4;;22.11.2014;11.05.2017;1;36;-3;Studienbeginn;9;1;21,5;6;prfakt;
00700452;"Masterstudium; Powerpoint";O;15W;2015/16;91;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;20.09.2015;31.12.9999;1;28;-3;Studienbeginn;9;1;9;1;zu wenig;
00900458;"Masterstudium; Powerpoint";O;16W;2016/17;93;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;14.11.2016;31.12.9999;1;26;-3;Studienbeginn;9;1;9;1;zu wenig;
01065457;"Masterstudium; Powerpoint";O;16W;2016/17;93;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;01.07.2016;04.07.2021;1;25;-3;Studienbeginn;9;1;20;4;prfakt;
00662933;"Masterstudium; Powerpoint";O;16W;2016/17;93;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Ungarn;4;;27.11.2013;07.11.2018;6;30;2;Studienfortsetzung;9;0;10;1;zu wenig;
01066745;"Masterstudium; Powerpoint";O;17S;2016/17;94;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;05.02.2017;18.11.2021;2;25;-2;Studienfortsetzung;9;1;22;6;prfakt;
01067036;"Masterstudium; Powerpoint";O;18S;2017/18;96;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;07.07.2016;17.12.2019;4;25;0;Studienfortsetzung;9;0;9;0;zu wenig;
00916084;"Masterstudium; Powerpoint";O;18W;2018/19;97;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;10.06.2018;31.12.9999;1;27;-3;Studienbeginn;9;1;19;3;prfakt;
00967163;"Masterstudium; Powerpoint";O;19W;2019/20;99;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;20.04.2018;31.12.9999;3;27;-1;Studienfortsetzung;9;0;20;2;prfakt;
01168304;"Masterstudium; Powerpoint";O;20S;2019/20;100;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Japan;4;;27.11.2016;31.12.9999;7;38;3;Studienfortsetzung;9;0;9;0;zu wenig;
01159371;"Masterstudium; Powerpoint";O;20S;2019/20;100;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;28.06.2019;31.12.9999;2;27;-2;Studienfortsetzung;9;1;21;5;prfakt;
01103850;"Masterstudium; Powerpoint";O;20W;2020/21;101;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;08.05.2019;31.12.9999;3;28;-1;Studienfortsetzung;9;0;10;1;zu wenig;
01207081;"Masterstudium; Powerpoint";O;20W;2020/21;101;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;12.09.2020;31.12.9999;1;26;-3;Studienbeginn;9;1;13;5;zu wenig;
00765860;"Masterstudium; Powerpoint";O;14S;2013/14;88;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;19.07.2011;03.06.2015;6;32;2;Studienfortsetzung;9;8;13;12;prfakt;
00818152;"Masterstudium; Powerpoint";O;15W;2015/16;91;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;10.06.2013;04.12.2017;5;26;1;Studienfortsetzung;9;0;9;0;zu wenig;
01465696;"Masterstudium; Powerpoint";O;20S;2019/20;100;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;03.11.2019;31.12.9999;1;25;-3;Studienbeginn;9;1;9;1;zu wenig;
01199904;"Masterstudium; Powerpoint";O;20S;2019/20;100;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;10.10.2018;31.12.9999;4;24;0;Studienfortsetzung;9;4;20,5;10;prfakt;
00766142;"Masterstudium; Powerpoint";O;20W;2020/21;101;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Serbien;4;;31.01.2019;31.12.9999;4;28;0;Studienfortsetzung;9;0;20;2;prfakt;
00371380;"Masterstudium; Powerpoint";O;15S;2014/15;90;IZ;Studienabbruch; ;"MA; PPP";MA;PPP;Personson;Person;W;Tschechien;4;;19.09.2012;09.10.2015;6;31;2;Studienabbruch;9;0;11;2;zu wenig;
01042922;"Masterstudium; Powerpoint";O;18S;2017/18;96;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;20.01.2018;31.12.9999;1;28;-3;Studienbeginn;9;1;9;1;zu wenig;
11935835;"Masterstudium; Powerpoint";O;20W;2020/21;101;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;M;Iran;4;;17.08.2020;31.12.9999;1;29;-3;Studienbeginn;9;1;24;7;prfakt;
61797151;"Masterstudium; Powerpoint";O;20W;2020/21;101;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;18.02.2020;31.12.9999;2;23;-2;Studienfortsetzung;9;2;22;8;prfakt;
00665611;"Masterstudium; Powerpoint";O;17S;2016/17;94;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;01.12.2016;08.02.2019;1;26;-3;Studienbeginn;9;1;9;1;zu wenig;
09869497;"Masterstudium; Powerpoint";O;14S;2013/14;88;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;25.05.2012;11.08.2015;5;28;1;Studienfortsetzung;9;0;20;2;prfakt;
09866843;"Masterstudium; Powerpoint";O;14W;2014/15;89;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;24.05.2012;18.10.2015;6;30;2;Studienfortsetzung;9;0;9;0;zu wenig;
01067085;"Masterstudium; Powerpoint";O;13W;2013/14;87;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;06.02.2012;15.07.2015;5;27;1;Studienfortsetzung;9;9;30;19;prfakt;
00666408;"Masterstudium; Powerpoint";O;13W;2013/14;87;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;19.10.2012;12.10.2018;2;22;-2;Studienfortsetzung;9;1;21;12;prfakt;
00296907;"Masterstudium; Powerpoint";O;13W;2013/14;87;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;China;4;;02.06.2013;04.03.2017;1;31;-3;Studienbeginn;9;1;27;11;prfakt;
00555215;"Masterstudium; Powerpoint";O;14W;2014/15;89;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Taiwan (Republik China);4;;07.07.2012;13.12.2015;5;24;1;Studienfortsetzung;9;0;50;2;superprfakt;
00867949;"Masterstudium; Powerpoint";O;14W;2014/15;89;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Russische Föderation;4;;02.11.2012;05.07.2015;5;23;1;Studienfortsetzung;9;0;9;0;zu wenig;
00865634;"Masterstudium; Powerpoint";O;14W;2014/15;89;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;23.07.2012;10.05.2016;5;28;1;Studienfortsetzung;9;0;52;4;superprfakt;
00862388;"Masterstudium; Powerpoint";O;15S;2014/15;90;IX;Studienabschluss; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;15.10.2012;15.10.2015;5;27;1;Studienabschluss;9;0;54;7;superprfakt;
00367653;"Masterstudium; Powerpoint";O;15W;2015/16;91;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;Korea, Republik;4;;02.09.2015;20.01.2017;1;27;-3;Studienbeginn;9;1;21;5;prfakt;
00369065;"Masterstudium; Powerpoint";O;16S;2015/16;92;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;08.11.2015;01.08.2018;2;30;-2;Studienfortsetzung;9;1;23;7;prfakt;
00368860;"Masterstudium; Powerpoint";O;16W;2016/17;93;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;15.01.2014;28.08.2017;6;26;2;Studienfortsetzung;9;0;40;1;superprfakt;
00764089;"Masterstudium; Powerpoint";O;17S;2016/17;94;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;24.06.2014;06.12.2020;7;30;3;Studienfortsetzung;9;0;11;2;zu wenig;
01063208;"Masterstudium; Powerpoint";O;17W;2017/18;95;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Japan;4;;06.05.2017;31.12.9999;2;28;-2;Studienfortsetzung;9;10;36;18;prfakt;
00968796;"Masterstudium; Powerpoint";O;17W;2017/18;95;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;China;4;;13.04.2015;21.01.2020;6;26;2;Studienfortsetzung;9;0;10;1;zu wenig;
01168390;"Masterstudium; Powerpoint";O;18S;2017/18;96;aBZ;Studienabbruch;Studienabbruch-Sem1;"MA; PPP";MA;PPP;Personson;Person;W;Schweiz;4;;17.10.2017;19.11.2018;1;24;-3;Studienabbruch;9;1;9;1;zu wenig;
01204222;"Masterstudium; Powerpoint";O;18S;2017/18;96;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;M;Deutschland;4;;18.11.2017;26.07.2021;1;27;-3;Studienbeginn;9;1;9;1;zu wenig;
00906650;"Masterstudium; Powerpoint";O;18S;2017/18;96;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;05.01.2018;08.12.2018;2;27;-2;Studienfortsetzung;9;1;23;7;prfakt;
01065045;"Masterstudium; Powerpoint";O;19S;2018/19;98;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Japan;4;;20.05.2017;31.12.9999;5;30;1;Studienfortsetzung;9;0;23;5;prfakt;
01265732;"Masterstudium; Powerpoint";O;19S;2018/19;98;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Estland;4;;11.06.2015;31.12.9999;8;29;4;Studienfortsetzung;9;0;25;7;prfakt;
00867165;"Masterstudium; Powerpoint";O;19W;2019/20;99;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;Italien;4;;31.07.2019;31.12.9999;1;41;-3;Studienbeginn;9;1;28;10;prfakt;
00667577;"Masterstudium; Powerpoint";O;20S;2019/20;100;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Slowenien;4;;05.12.2018;31.12.9999;4;35;0;Studienfortsetzung;9;0;29,5;9;prfakt;
01045863;"Masterstudium; Powerpoint";O;20S;2019/20;100;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;21.07.2018;31.12.9999;4;27;0;Studienfortsetzung;9;9;18;17;prfakt;
01265003;"Masterstudium; Powerpoint";O;20W;2020/21;101;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;25.02.2019;31.12.9999;5;27;1;Studienfortsetzung;9;0;20;2;prfakt;
00968099;"Masterstudium; Powerpoint";O;18S;2017/18;96;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;16.05.2016;28.03.2019;4;26;0;Studienfortsetzung;9;0;23;5;prfakt;
00367275;"Masterstudium; Powerpoint";O;16S;2015/16;92;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;18.05.2014;06.08.2018;3;28;-1;Studienfortsetzung;9;8;16;14;prfakt;
00768911;"Masterstudium; Powerpoint";O;20S;2019/20;100;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;12.04.2018;29.08.2021;5;26;1;Studienfortsetzung;9;0;23;4;prfakt;
00026452;"Masterstudium; Powerpoint";O;13W;2013/14;87;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;26.09.2012;31.12.9999;3;34;-1;Studienfortsetzung;9;1;29;11;prfakt;
00563183;"Masterstudium; Powerpoint";O;15S;2014/15;90;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Slowakei;4;;18.05.2012;02.12.2016;6;26;2;Studienfortsetzung;9;0;11;2;zu wenig;
00666369;"Masterstudium; Powerpoint";O;14S;2013/14;88;IZ;Studienabbruch; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;20.10.2011;20.01.2015;6;27;2;Studienabbruch;9;0;20;2;prfakt;
01269614;"Masterstudium; Powerpoint";O;19W;2019/20;99;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;14.11.2018;31.12.9999;3;30;-1;Studienfortsetzung;9;3;20,5;8;prfakt;
11722144;"Masterstudium; Powerpoint";O;20S;2019/20;100;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;25.07.2018;31.12.9999;4;24;0;Studienfortsetzung;9;0;25;7;prfakt;
01563899;"Masterstudium; Powerpoint";O;20W;2020/21;101;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;Kolumbien;4;;13.12.2020;31.12.9999;1;25;-3;Studienbeginn;9;1;11,5;3;zu wenig;
00966856;"Masterstudium; Powerpoint";O;16S;2015/16;92;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;20.08.2015;24.11.2017;2;26;-2;Studienfortsetzung;9;1;21;5;prfakt;
01166854;"Masterstudium; Powerpoint";O;19S;2018/19;98;IZ;Studienabbruch; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;03.02.2019;03.09.2019;2;32;-2;Studienabbruch;9;1;19;3;prfakt;
00968241;"Masterstudium; Powerpoint";O;17S;2016/17;94;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;17.10.2014;20.11.2019;6;26;2;Studienfortsetzung;9;1;24;7;prfakt;
01301742;"Masterstudium; Powerpoint";O;19S;2018/19;98;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;08.05.2019;31.12.9999;1;24;-3;Studienbeginn;9;9;9;9;prfakt;
01269666;"Masterstudium; Powerpoint";O;20W;2020/21;101;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;16.01.2019;17.10.2021;5;29;1;Studienfortsetzung;9;0;9;0;zu wenig;
00763554;"Masterstudium; Powerpoint";O;13W;2013/14;87;IZ;Studienabbruch; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;04.01.2013;11.09.2014;2;31;-2;Studienabbruch;9;1;9;1;zu wenig;
00767866;"Masterstudium; Powerpoint";O;14W;2014/15;89;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Slowakei;4;;22.08.2013;22.03.2016;3;31;-1;Studienfortsetzung;9;0;21;3;prfakt;
11925572;"Masterstudium; Powerpoint";O;19W;2019/20;99;aE;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;15.07.2019;31.12.9999;1;28;-3;Studienbeginn;9;6;26,5;20;superprfakt;
01565728;"Masterstudium; Powerpoint";O;20W;2020/21;101;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;29.11.2020;31.12.9999;1;24;-3;Studienbeginn;9;7;22;11;prfakt;
00502825;"Masterstudium; Powerpoint";O;14S;2013/14;88;IZ;Studienabbruch; ;"MA; PPP";MA;PPP;Personson;Person;W;Italien (Südtirol);4;;27.10.2011;17.07.2014;6;25;2;Studienabbruch;9;0;20;2;prfakt;
00062709;"Masterstudium; Powerpoint";O;13W;2013/14;87;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Korea, Republik;4;;15.10.2011;12.08.2014;5;28;1;Studienfortsetzung;9;0;21;3;prfakt;
09768762;"Masterstudium; Powerpoint";O;14W;2014/15;89;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;19.01.2014;25.06.2017;2;25;-2;Studienfortsetzung;9;1;20;3;prfakt;
09766115;"Masterstudium; Powerpoint";O;15S;2014/15;90;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;07.01.2014;09.12.2016;3;28;-1;Studienfortsetzung;9;0;19;2;prfakt;
00962674;"Masterstudium; Powerpoint";O;16S;2015/16;92;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;06.11.2015;24.11.2019;2;23;-2;Studienfortsetzung;9;9;33;24;superprfakt;
01205893;"Masterstudium; Powerpoint";O;16W;2016/17;93;aB;Studienbeginn; ;"MA; PPP";MA;PPP;Personson;Person;M;Deutschland;4;;10.08.2016;11.08.2019;1;26;-3;Studienbeginn;9;1;22;6;prfakt;
01267078;"Masterstudium; Powerpoint";O;18W;2018/19;97;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;01.06.2017;19.10.2020;4;26;0;Studienfortsetzung;9;8;34,5;22;superprfakt;
09869917;"Masterstudium; Powerpoint";O;19S;2018/19;98;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;25.12.2016;31.12.9999;6;27;2;Studienfortsetzung;9;7;12;10;prfakt;
00165020;"Masterstudium; Powerpoint";O;19W;2019/20;99;IZ;Studienabbruch; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;18.11.2011;05.10.2020;8;37;4;Studienabbruch;9;0;9;0;zu wenig;
01122014;"Masterstudium; Powerpoint";O;20S;2019/20;100;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;05.02.2020;31.12.9999;2;28;-2;Studienfortsetzung;9;1;19;3;prfakt;
01268536;"Masterstudium; Powerpoint";O;20W;2020/21;101;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;28.01.2019;31.12.9999;5;24;1;Studienfortsetzung;9;0;11;2;zu wenig;
00869601;"Masterstudium; Powerpoint";O;14W;2014/15;89;IX;Studienabschluss; ;"MA; PPP";MA;PPP;Personson;Person;W;Österreich;4;;24.10.2012;18.10.2014;5;23;1;Studienabschluss;9;0;9;0;zu wenig;
01067885;"Masterstudium; Powerpoint";O;18W;2018/19;97;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;W;Spanien;4;;01.12.2016;31.12.9999;5;26;1;Studienfortsetzung;9;0;26;7;prfakt;
00508678;"Masterstudium; Powerpoint";O;20S;2019/20;100;I;Studienfortsetzung; ;"MA; PPP";MA;PPP;Personson;Person;M;Österreich;4;;01.06.2016;18.04.2021;8;30;4;Studienfortsetzung;8,75;8,5;13,5;13;prfakt;
00696376;"Bachelorstudium; Powerpoint";O;20S;2019/20;100;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;05.12.2014;23.02.2020;10;31;2;Studienabschluss;8,5;0;28,5;10,5;prfakt;
01363134;"Bachelorstudium; Powerpoint";O;20W;2020/21;101;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;01.12.2019;31.12.9999;3;23;-5;Studienfortsetzung;8,5;7,5;23,5;21;superprfakt;
01064725;"Bachelorstudium; Powerpoint";O;13W;2013/14;87;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Slowakei;8;;12.10.2012;21.12.2020;3;22;-5;Studienfortsetzung;8,5;1;18,5;3;prfakt;
01162160;"Bachelorstudium; Powerpoint";O;14W;2014/15;89;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;10.09.2011;31.01.2016;7;23;-1;Studienfortsetzung;8,5;5;27,5;21;superprfakt;
01268333;"Bachelorstudium; Powerpoint";O;15W;2015/16;91;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;21.02.2013;11.04.2016;7;22;-1;Studienfortsetzung;8,5;6;14,5;11;prfakt;
11828918;"Bachelorstudium; Powerpoint";O;21S;2020/21;102;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;02.02.2019;31.12.9999;6;23;-2;Studienfortsetzung;8,5;7;21;18;prfakt;
00865898;"Bachelorstudium; Powerpoint";O;13W;2013/14;87;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;05.02.2013;16.07.2017;3;21;-5;Studienfortsetzung;8,5;0;19,5;3;prfakt;
09270050;"Bachelorstudium; Powerpoint";O;13W;2013/14;87;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;23.05.2011;14.05.2017;5;37;-3;Studienfortsetzung;8,5;7;10,5;9;prfakt;
00442011;"Bachelorstudium; Powerpoint";O;14S;2013/14;88;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;21.10.2012;19.12.2019;3;25;-5;Studienfortsetzung;8,5;7,5;20;20;prfakt;
00920768;"Bachelorstudium; Powerpoint";O;15W;2015/16;91;aB;Studienbeginn; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;24.01.2016;25.09.2018;1;25;-7;Studienbeginn;8,5;7;40;36;superprfakt;
